NIN ID,Facility Name,FACILITY_TYPE,State,District,Taluka,Block,Entry Month,Individuals empanelled,Community Based Assessment Checklist filled,HTN Individuals screened Male,HTN Individuals screened Female,HTN Individuals screened Other,HTN Newly diagnosed Male,HTN Newly diagnosed Female,HTN Newly diagnosed Other,HTN On treatment Male,HTN On treatment Female,HTN On treatment Other,DM Individuals screened Male,DM Individuals screened Female,DM Individuals screened Other,DM Newly diagnosed Male,DM Newly diagnosed Female,DM Newly diagnosed Other,DM On treatment Male,DM On treatment Female,DM On treatment Other,OC Individuals screened Male,OC Individuals screened Female,OC Individuals screened Other,OC Newly diagnosed Male,OC Newly diagnosed Female,OC Newly diagnosed Other,OC On treatment male,OC On treatment Female,OC On treatment Other,BC Individuals screened female,BC Newly diagnosed female,BC On treatment female,CC Individuals screened female,CC Newly diagnosed female,CC On treatment female,Individuals referred for screening male,Individuals referred for screening female,Individuals referred for screening other,Newly diagnosed Male,Newly diagnosed Female,Newly diagnosed Other,On treatment Male,On treatment Female,On treatment Other,Total Patients received antihypertensive medicines at this centre,Total Patients received ant-diabetic medicines at this centre,Medicines_TPR_AO_M,Total TB patients received DOTS from the centre,Medicines_CSOM_EOM,Availability of functional BP apparatus,Availability of functional glucometer,Closing stock of glucostrips,Performance/team based incentives for MO/SN/CHO,Team based incentives for ASHA/MPW,JAS monthly meeting conducted,Data Source,Entry Date,Entry Update Date,Facility Type
5867572744,HSC CHARGI,SHC,Jharkhand,Bokaro,PETERWAR,PETERWAR,31-05-24,402,260,100,160,0,1,0,0,13,10,0,100,160,0,0,0,0,5,8,0,100,160,0,0,0,0,0,0,0,160,0,0,160,0,0,5,7,0,0,0,0,1,3,0,1,2,N/A,0,N/A,Yes,Yes,50,Yes,Yes,No,WEB Portal,05-06-24 13:17,N/A,N/A
6828188521,HSC BANGAMA,SHC,Jharkhand,Sahibganj,BORIO,BORIO,31-05-24,136,136,74,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,62,0,0,0,0,0,0,0,45,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,0,Yes,Yes,No,Android APP,05-06-24 13:15,N/A,N/A
4383475623,HSC DUBEJORA,SHC,Jharkhand,Deogarh,SARWAN,SARWAN,31-05-24,0,0,60,7,0,1,0,0,0,0,0,60,7,0,1,0,0,0,0,0,60,7,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,100,No,No,No,Android APP,05-06-24 13:14,N/A,N/A
3725487247,HSC Nawagawon,SHC,Jharkhand,Simdega,BANO,BANO,31-05-24,0,55,29,26,0,0,0,0,0,0,0,29,26,0,0,0,0,0,0,0,29,26,0,0,0,0,0,0,0,26,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,65,No,No,No,Android APP,05-06-24 13:12,N/A,N/A
1845646387,HSC DHOGRA,SHC,Jharkhand,Sahibganj,BORIO,BORIO,31-05-24,60,60,31,29,0,0,0,0,2,0,0,31,29,0,0,0,0,0,2,0,31,29,0,0,0,0,0,0,0,29,0,0,0,0,0,3,2,0,0,0,0,1,0,0,2,2,0,0,0,Yes,Yes,16,No,No,No,Android APP,05-06-24 13:11,N/A,N/A
6218788534,HSC BEDA PAHADI,SHC,Jharkhand,Giridih,BIRNI,BIRNI,31-05-24,0,0,88,68,0,4,6,0,6,4,0,88,68,0,2,2,0,7,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,10,13,0,0,0,Yes,Yes,13,No,No,No,Android APP,05-06-24 13:11,N/A,N/A
8472556839,HSC Takra,SHC,Jharkhand,Khunti,KHUNTI,KHUNTI,31-05-24,60,52,33,29,0,1,1,0,26,32,0,33,29,0,0,0,0,15,21,0,33,29,0,0,0,0,0,0,0,29,0,0,29,0,0,0,2,0,0,0,0,1,1,0,58,36,0,2,0,Yes,Yes,100,No,No,No,Android APP,05-06-24 13:09,05-06-24 13:11,N/A
4711521148,HSC SUKHLARA,SHC,Jharkhand,Purbi Singhbhum,GOLMURI-CUM-JUGSALAI,GOLMURI,31-05-24,311,98,57,41,0,0,0,0,4,4,0,57,41,0,0,0,0,0,2,0,57,41,0,0,0,0,0,0,0,41,0,0,41,0,0,3,1,0,0,1,0,0,4,0,8,2,0,0,0,Yes,Yes,280,No,No,No,Android APP,05-06-24 13:08,05-06-24 13:09,N/A
2515457519,HSC LORHIGHAGHAR,SHC,Jharkhand,Dumka,JARMUNDI,JARMUNDI,31-05-24,488,30,85,90,0,2,2,0,2,2,0,85,90,0,1,3,0,1,3,0,85,89,0,0,0,0,0,0,0,89,0,0,89,0,0,5,8,0,6,4,0,6,4,0,2,2,0,0,0,Yes,Yes,66,No,No,No,Android APP,05-06-24 13:03,15-06-24 13:52,N/A
1132533231,UHWC NIMDHI,UHWCs,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,31-05-24,0,0,52,45,0,5,6,0,19,22,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,N/A,0,N/A,Yes,No,0,No,No,Yes,WEB Portal,05-06-24 13:03,N/A,N/A
4672781434,HSC SITALTOLA,SHC,Jharkhand,Giridih,BIRNI,BIRNI,31-05-24,150,120,45,40,0,10,12,0,70,38,0,50,50,0,12,9,0,25,50,0,50,50,0,0,0,0,0,0,0,25,0,0,20,0,0,6,6,0,0,0,0,2,0,0,50,25,0,0,0,Yes,Yes,50,No,No,No,Android APP,05-06-24 12:59,N/A,N/A
7162748284,HSC NAWAGARH CHATTI,SHC,Jharkhand,Giridih,DHANWAR,DHANWAR,31-05-24,300,200,100,100,0,4,3,0,19,15,0,100,100,0,5,3,0,20,14,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,6,0,10,10,0,10,0,Yes,Yes,10,No,No,No,Android APP,05-06-24 12:55,N/A,N/A
7664247579,HSC BALIYADANGA,SHC,Jharkhand,Pakaur,MAHESHPUR,MAHESHPUR,31-05-24,415,59,0,1,0,0,0,0,3,4,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,1,0,3,4,0,0,0,0,0,0,Yes,Yes,50,No,No,Yes,Android APP,05-06-24 12:52,N/A,N/A
2537783678,HSC RATABAHIYAR,SHC,Jharkhand,Giridih,GANDE,GANDEY,31-05-24,120,120,80,40,0,0,0,0,0,0,0,80,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,0,No,No,Yes,Android APP,05-06-24 12:50,N/A,N/A
3541322156,HSC BANDHKHARO,SHC,Jharkhand,Giridih,BAGODAR,BAGODAR,31-05-24,345,0,68,97,0,6,3,0,0,0,0,68,97,0,2,6,0,0,0,0,68,97,0,0,0,0,0,0,0,97,0,0,97,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,100,No,No,No,Android APP,05-06-24 12:38,N/A,N/A
1173878826,HSC TEBO,SHC,Jharkhand,Pashchimi Singhbhum,BANDGAON,BANDGAON,31-05-24,8,8,48,33,0,0,0,0,5,3,0,47,30,0,0,0,0,3,2,0,48,33,0,0,0,0,0,0,0,33,0,0,3,0,0,5,5,0,1,0,0,1,0,0,8,5,0,1,0,Yes,Yes,169,No,No,Yes,Android APP,05-06-24 12:36,05-06-24 12:39,N/A
8753741852,HSC LACHRAGARH,SHC,Jharkhand,Simdega,KOLEBIRA,KOLEBIRA,31-05-24,122,45,65,58,0,3,1,0,0,0,0,65,58,0,3,0,0,0,0,0,65,57,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes,Yes,76,Yes,Yes,No,Android APP,05-06-24 12:36,N/A,N/A
3224148878,HSC CHANDWAR,SHC,Jharkhand,Hazaribagh,HAZARIBAG,N/A,31-05-24,125,69,65,60,0,0,0,0,9,9,0,65,60,0,0,0,0,4,7,0,65,60,0,0,0,0,0,0,0,60,0,0,60,0,0,6,5,0,0,0,0,4,2,0,3,0,N/A,0,N/A,Yes,Yes,125,No,No,No,WEB Portal,05-06-24 12:32,N/A,N/A
1132712363,UHWC Ward 1,UHWCs,Jharkhand,Ranchi,KANKE,KANKE,31-05-24,0,0,2,13,15,2,13,15,2,13,15,4,5,9,4,5,9,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,Yes,Yes,50,No,No,No,Android APP,05-06-24 12:24,N/A,N/A
8142754475,HSC MORETUNGA,SHC,Jharkhand,Dumka,DUMKA,DUMKA,31-05-24,540,55,55,113,0,0,0,0,8,11,0,55,113,8,0,0,0,10,6,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,12,7,0,2,1,0,6,5,0,16,15,0,0,0,Yes,Yes,25,No,No,No,Android APP,05-06-24 12:23,N/A,N/A
1133165181,UHWC Ward 19,UHWCs,Jharkhand,Ranchi,KANKE,KANKE,31-05-24,0,0,10,11,0,2,3,0,5,6,0,8,11,0,1,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,0,0,0,Yes,Yes,39,No,No,No,Android APP,05-06-24 12:22,N/A,N/A
1878667177,HSC SURSA,SHC,Jharkhand,Ranchi,MANDAR,MANDAR,31-05-24,345,160,65,105,0,6,1,0,6,1,0,70,125,0,1,3,0,1,3,0,70,105,0,0,0,0,0,0,0,105,0,0,0,0,0,3,0,0,2,0,0,7,1,0,7,4,0,0,0,Yes,Yes,50,No,No,Yes,Android APP,05-06-24 12:21,N/A,N/A
3777258249,HSC HESALPIDHI,SHC,Jharkhand,Ranchi,ANGARA,ANGARA,31-05-24,100,100,49,181,0,5,25,0,8,15,0,49,181,0,4,16,0,8,16,0,49,181,0,0,0,0,0,0,0,181,0,0,181,0,0,4,26,0,0,0,0,1,1,0,23,24,0,0,0,Yes,Yes,100,Yes,No,Yes,Android APP,05-06-24 12:18,N/A,N/A
1133164226,UHWC Ward 49,UHWCs,Jharkhand,Ranchi,KANKE,KANKE,31-05-24,0,0,7,8,0,3,2,0,7,8,0,2,5,0,1,6,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,Yes,Yes,40,No,No,No,Android APP,05-06-24 12:15,N/A,N/A
8632547645,HSC DALKEDIH,SHC,Jharkhand,Ranchi,BUNDU,BUNDU,31-05-24,78,78,18,60,0,0,0,0,0,0,0,18,60,0,0,0,0,0,0,0,18,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,64,No,No,No,Android APP,05-06-24 12:13,N/A,N/A
1884158856,HSC KURKURA,SHC,Jharkhand,Gumla,KAMDARA,KAMDARA,31-05-24,0,0,30,40,0,2,3,0,1,1,0,30,40,0,0,1,0,0,1,0,30,40,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,Yes,Yes,50,No,No,No,Android APP,05-06-24 12:11,N/A,N/A
1111667240,Sihodih,SHC,Jharkhand,Giridih,GIRIDIH,GIRIDIH,31-05-24,0,0,60,70,0,1,0,0,7,1,0,60,70,0,1,1,0,8,12,0,60,70,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,176,No,No,No,Android APP,05-06-24 12:11,05-06-24 13:51,N/A
5685544834,HSC Solangbira,SHC,Jharkhand,Gumla,BASIA,BASIA,31-05-24,0,0,110,104,0,2,0,0,56,61,0,110,104,0,0,1,0,33,38,0,10,15,0,0,0,0,0,0,0,10,0,0,0,0,0,8,8,0,0,0,0,1,3,0,2,1,0,0,0,Yes,Yes,250,No,No,No,Android APP,05-06-24 12:07,N/A,N/A
5714434742,HSC Dhobadhobin,SHC,Jharkhand,Pashchimi Singhbhum,MAJHGAON,MAJHGAON,31-05-24,200,0,93,53,0,5,2,0,0,0,0,93,53,0,2,1,0,0,0,0,93,53,0,0,0,0,0,0,0,53,0,0,53,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,Yes,Yes,100,No,No,No,Android APP,05-06-24 12:06,N/A,N/A
1125146751,"Rajkiya Ayurvedic Aushdhalaya, Ghatshila",AYUSH,Jharkhand,Purbi Singhbhum,GHATSHILA,GHATSHILA,31-05-24,107,10,106,115,221,9,7,16,9,7,16,9,8,17,1,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,Yes,Yes,0,No,No,No,Android APP,05-06-24 12:05,N/A,N/A
8557372383,HSC BHUPATDIH,SHC,Jharkhand,Giridih,JAMUA,JAMUA,31-05-24,201,201,120,81,0,3,2,0,5,4,0,120,81,0,3,3,0,3,6,0,120,81,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,5,0,0,8,9,0,0,0,Yes,Yes,0,No,No,No,Android APP,05-06-24 12:04,N/A,N/A
1378424673,HSC DONDLO,SHC,Jharkhand,Giridih,BAGODAR,BAGODAR,31-05-24,150,150,60,90,0,2,1,0,2,1,0,60,90,0,2,3,0,1,1,0,60,90,0,0,0,0,0,0,0,30,0,0,20,0,0,7,7,0,0,0,0,0,0,0,3,2,0,0,0,Yes,Yes,150,No,No,No,Android APP,05-06-24 12:04,N/A,N/A
2352262162,HSC KUSHMARJA,SHC,Jharkhand,Giridih,BAGODAR,BAGODAR,31-05-24,400,120,65,55,0,15,11,0,8,6,0,65,55,0,11,6,0,8,6,0,65,55,0,0,0,0,0,0,0,55,0,0,55,0,0,8,4,0,1,0,0,1,0,0,12,10,0,1,0,Yes,Yes,566,No,No,No,Android APP,05-06-24 12:00,N/A,N/A
3382854549,HSC KARMA,SHC,Jharkhand,Dumka,JARMUNDI,JARMUNDI,31-05-24,353,0,68,84,0,0,0,0,6,8,0,68,84,0,0,0,0,3,7,0,68,84,0,0,0,0,0,0,0,84,0,0,0,0,0,7,6,0,0,0,0,2,1,0,14,10,0,3,0,Yes,Yes,965,No,No,No,Android APP,05-06-24 11:58,N/A,N/A
7775775666,HSC ASANSOLE,SHC,Jharkhand,Dumka,DUMKA,DUMKA,31-05-24,390,160,68,92,0,1,1,0,9,8,0,68,92,0,1,1,0,9,7,0,18,19,0,0,0,0,0,0,0,19,0,0,0,0,0,6,7,0,0,0,0,2,0,0,0,0,0,0,0,Yes,Yes,50,No,No,No,Android APP,05-06-24 11:54,05-06-24 21:11,N/A
5517885785,HSC AMDIHA,SHC,Jharkhand,Bokaro,CHAS,CHAS,31-05-24,13,50,113,137,0,5,8,0,5,8,0,113,137,0,5,3,0,5,3,0,113,137,0,0,0,0,0,0,0,137,0,0,137,0,0,4,8,0,1,1,0,1,1,0,12,8,0,0,0,Yes,Yes,50,Yes,Yes,Yes,Android APP,05-06-24 11:54,N/A,N/A
7761834543,HSC TINPATALI,SHC,Jharkhand,Giridih,GANDE,GANDEY,31-05-24,402,0,90,62,0,0,0,0,3,1,0,90,62,0,0,0,0,2,1,0,90,62,0,0,0,0,0,0,0,62,0,0,62,0,0,10,2,0,0,0,0,4,0,0,4,3,N/A,4,N/A,Yes,Yes,250,No,No,Yes,WEB Portal,05-06-24 11:52,N/A,N/A
7481486319,HSC MADHUWADIH,SHC,Jharkhand,Deogarh,SARWAN,SARWAN,31-05-24,254,254,109,145,0,2,1,0,6,5,0,109,145,0,0,1,0,2,1,0,109,145,0,0,0,0,0,0,0,145,0,0,0,0,0,12,10,0,0,0,0,0,0,0,11,3,0,0,0,Yes,Yes,"1,025",No,No,No,Android APP,05-06-24 11:52,N/A,N/A
6267428461,HSC ADWARA,SHC,Jharkhand,Giridih,BAGODAR,BAGODAR,31-05-24,69,22,52,73,0,4,5,0,6,5,0,52,73,0,6,4,0,6,4,0,52,73,0,0,0,0,0,0,0,40,0,0,22,0,0,2,12,0,0,0,0,0,0,0,11,10,0,0,0,Yes,Yes,50,No,No,No,Android APP,05-06-24 11:50,N/A,N/A
8728323752,HSC CHANDIPUR,SHC,Jharkhand,Sahibganj,BARHARWA,BARHARWA,31-05-24,88,0,23,65,0,5,6,0,5,6,0,23,65,0,0,3,0,0,3,0,23,65,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,Yes,Yes,20,No,No,No,Android APP,05-06-24 11:49,N/A,N/A
8682853323,HSC FORI,SHC,Jharkhand,Gumla,GUMLA,GUMLA,31-05-24,180,9,75,105,0,4,1,0,2,1,0,75,105,0,2,3,0,0,1,0,75,105,0,0,0,0,0,0,0,105,0,0,105,0,0,3,10,0,0,0,0,0,0,0,3,1,N/A,0,N/A,Yes,No,190,No,No,No,WEB Portal,05-06-24 11:48,N/A,N/A
1881474546,HSC ALAGDIHA,SHC,Jharkhand,Giridih,BAGODAR,BAGODAR,31-05-24,0,0,48,73,0,2,6,0,15,18,0,48,73,0,3,6,0,16,19,0,48,73,0,0,0,0,0,0,0,52,0,0,45,0,0,1,1,0,1,0,1,1,0,0,12,15,0,1,0,Yes,Yes,250,Yes,No,No,Android APP,05-06-24 11:45,N/A,N/A
6687386521,HSC DINA,SHC,Jharkhand,Gumla,DUMRI,DUMRI,31-05-24,266,12,64,72,0,0,1,0,11,23,0,64,72,0,0,0,0,2,6,0,64,72,0,0,0,0,0,0,0,72,0,0,72,0,0,6,3,0,0,0,0,1,0,0,34,8,0,1,0,Yes,Yes,594,Yes,No,No,Android APP,05-06-24 11:44,05-06-24 11:45,N/A
1132441161,UHWC Ward - 7,UHWCs,Jharkhand,Ranchi,KANKE,KANKE,31-05-24,0,0,0,4,0,0,1,0,0,4,0,1,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,N/A,0,N/A,Yes,Yes,13,No,No,No,WEB Portal,05-06-24 11:42,N/A,N/A
1688213881,HSC HALMADH,SHC,Jharkhand,Ranchi,SILLI,SILLI,31-05-24,350,0,60,70,0,5,3,0,10,3,0,60,70,0,6,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,4,0,0,0,Yes,Yes,300,No,No,Yes,Android APP,05-06-24 11:41,11-06-24 16:43,N/A
1337321515,HSC SARJMDIH,SHC,Jharkhand,Ranchi,BUNDU,BUNDU,31-05-24,10,12,10,25,0,2,2,0,2,2,0,10,27,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,4,2,0,0,0,Yes,Yes,200,No,No,No,Android APP,05-06-24 11:31,05-06-24 11:32,N/A
1427385842,HSC KADALAGA,SHC,Jharkhand,Dhanbad,GOBINDPUR ,GOBINDPUR,31-05-24,76,8,22,18,0,8,13,0,22,18,0,15,14,0,8,11,0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,0,0,0,Yes,Yes,225,No,No,No,Android APP,05-06-24 11:31,N/A,N/A
4547572448,HSC CHIPRA,SHC,Jharkhand,Ranchi,RATU,RATU,31-05-24,50,60,30,30,0,2,6,0,4,2,0,30,30,0,2,1,0,0,1,0,30,30,0,0,0,0,0,0,0,30,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,50,No,No,No,Android APP,05-06-24 11:31,N/A,N/A
3616525527,HSC BAMNI,SHC,Jharkhand,Purbi Singhbhum,PATAMDA,PATAMDA,31-05-24,210,0,79,131,0,2,8,0,10,23,0,79,131,0,1,0,0,6,6,0,79,131,0,0,0,0,0,0,0,131,0,0,131,0,0,6,5,0,0,0,0,0,0,0,33,12,0,0,0,Yes,Yes,872,No,No,Yes,Android APP,05-06-24 11:27,N/A,N/A
2676476340,HSC LAKHIBAGH,SHC,Jharkhand,Dumka,GOPIKANDAR,GOPIKANDAR,31-05-24,217,90,33,57,0,1,0,0,20,18,0,33,57,0,1,0,0,10,13,0,33,57,0,0,0,0,0,0,0,57,0,0,3,0,0,5,2,0,1,0,0,1,7,0,0,0,0,0,0,Yes,Yes,100,No,No,No,Android APP,05-06-24 11:26,22-06-24 7:53,N/A
1214642215,HSC BHADWA,SHC,Jharkhand,Giridih,GANDE,GANDEY,31-05-24,425,127,64,63,0,2,0,0,0,0,0,64,63,0,3,0,0,0,0,0,64,63,0,0,0,0,0,0,0,63,0,0,63,0,0,7,8,0,2,0,0,0,0,0,0,0,0,0,0,Yes,Yes,175,No,No,No,Android APP,05-06-24 11:26,N/A,N/A
4124833387,HSC MAHARAJGANJ,SHC,Jharkhand,Dhanbad,TUNDI,TUNDI,31-05-24,354,200,85,115,0,2,3,0,8,7,0,85,115,0,3,4,0,9,11,0,35,85,0,0,0,0,0,0,0,55,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,20,0,0,0,Yes,Yes,50,No,No,No,Android APP,05-06-24 11:26,N/A,N/A
6465283445,HSC MAHUAMILAN,SHC,Jharkhand,Latehar,CHANDWA,CHANDWA,31-05-24,448,238,108,130,0,1,1,0,3,6,0,108,130,0,1,2,0,4,6,0,108,130,0,0,0,0,0,0,0,130,0,0,130,0,0,9,12,0,0,0,0,4,1,0,9,10,0,0,0,Yes,Yes,10,No,No,No,Android APP,05-06-24 11:24,N/A,N/A
3468421684,HSC PURNANAGAR,SHC,Jharkhand,Khunti,ERKI(TAMAR II),ARKI,31-05-24,31,49,49,74,0,3,1,0,3,1,0,49,74,0,8,5,0,8,5,0,49,74,0,0,0,0,0,0,0,21,0,0,9,0,0,5,4,0,0,0,0,2,1,0,4,13,0,3,0,Yes,Yes,902,No,No,Yes,Android APP,05-06-24 11:21,N/A,N/A
5562884469,HSC GHATIYALI,SHC,Jharkhand,Bokaro,CHAS,CHAS,31-05-24,406,406,98,157,0,2,1,0,2,1,0,98,157,0,0,2,0,0,2,0,98,157,0,0,0,0,0,0,0,157,0,0,127,0,0,14,0,0,0,2,0,3,3,0,3,2,0,0,0,Yes,Yes,125,No,No,Yes,Android APP,05-06-24 11:20,N/A,N/A
7881344225,HSC TUSMU,SHC,Jharkhand,Ranchi,RATU,RATU,31-05-24,20,100,50,53,0,1,1,0,10,20,0,50,53,0,1,3,0,4,8,0,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,5,1,0,8,1,0,18,12,0,9,0,Yes,Yes,100,Yes,Yes,Yes,Android APP,05-06-24 11:20,N/A,N/A
5138745848,HSC Khudiveda,SHC,Jharkhand,Bokaro,KASMAR,KASMAR,31-05-24,113,0,27,85,0,0,0,0,5,4,0,27,85,0,1,0,0,6,4,0,27,85,0,0,0,0,0,0,0,85,0,0,0,0,0,5,7,0,0,0,0,0,1,0,9,10,N/A,0,N/A,Yes,Yes,300,No,No,No,WEB Portal,05-06-24 11:12,N/A,N/A
1111676365,LAKSHMANTUNDA,SHC,Jharkhand,Giridih,DUMRI,DUMRI,31-05-24,0,0,68,92,0,12,16,0,30,38,0,68,92,0,15,8,0,28,36,0,68,92,0,0,0,0,0,0,0,92,0,0,92,0,0,5,7,0,0,0,0,0,0,0,8,22,N/A,0,N/A,Yes,Yes,450,No,No,No,WEB Portal,05-06-24 11:08,05-06-24 11:08,N/A
8833383121,HSC CHIHUTIA,SHC,Jharkhand,Dumka,SARAIYAHAT,SARAIYAHAT,31-05-24,185,80,40,40,0,1,1,0,12,10,0,40,40,0,0,0,0,10,10,0,40,40,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,1,1,0,5,5,0,2,0,Yes,Yes,0,No,No,No,Android APP,05-06-24 11:06,N/A,N/A
1871445787,HSC KANDSAR,SHC,Jharkhand,Hazaribagh,KATKAMSANDI,KATKAMSANDI,31-05-24,305,0,30,70,0,1,2,0,2,2,0,30,70,0,1,1,0,2,2,0,30,70,0,0,0,0,0,0,0,70,0,0,0,0,0,4,33,0,0,2,0,0,3,0,4,3,N/A,3,N/A,Yes,Yes,100,No,No,No,WEB Portal,05-06-24 11:05,N/A,N/A
1111652846,Badgunda,SHC,Jharkhand,Giridih,GIRIDIH,GIRIDIH,31-05-24,338,120,54,66,0,13,11,0,4,1,0,54,66,0,11,9,0,2,1,0,54,66,0,0,0,0,0,0,0,66,0,0,66,0,0,8,6,0,0,0,0,1,0,0,0,0,0,0,0,No,Yes,300,No,No,No,Android APP,05-06-24 11:03,14-06-24 12:49,N/A
8467378116,HSC ALAGDIHA,SHC,Jharkhand,Koderma,JAINAGAR,JAINAGAR,31-05-24,0,0,80,71,0,2,1,0,17,10,0,80,71,0,3,1,0,12,8,0,80,71,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0,2,1,0,0,0,0,0,0,Yes,Yes,21,No,No,Yes,Android APP,05-06-24 11:01,N/A,N/A
6687124773,HSC BRINDAVAN,SHC,Jharkhand,Sahibganj,TALJHARI,TALJHARI,31-05-24,103,25,21,82,0,2,5,0,2,5,0,21,82,0,0,2,0,0,2,0,21,82,0,0,0,0,0,0,0,82,0,0,82,0,0,4,5,0,1,0,0,1,0,0,7,2,0,0,0,Yes,Yes,50,No,No,Yes,Android APP,05-06-24 10:58,N/A,N/A
8888556159,HSC PALNA,SHC,Jharkhand,Ranchi,TAMAR I,TAMAR,31-05-24,0,0,41,85,0,3,2,0,3,2,0,16,76,0,1,0,0,1,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,5,1,0,0,0,Yes,Yes,120,Yes,Yes,No,Android APP,05-06-24 10:35,N/A,N/A
1887756540,HSC MURI,SHC,Jharkhand,Ranchi,SILLI,SILLI,31-05-24,113,40,45,68,0,8,13,0,5,8,0,45,68,0,12,15,0,6,9,0,45,68,0,0,0,0,0,0,0,68,0,0,68,0,0,1,0,0,0,0,0,1,1,0,10,15,0,0,0,Yes,Yes,20,No,No,No,Android APP,05-06-24 10:30,N/A,N/A
4288217435,HSC JUGILONG,SHC,Jharkhand,Sarikela-Kharswana,NIMDIH,NIMDIH,31-05-24,0,0,15,45,0,1,2,0,6,5,0,15,45,0,0,0,0,2,5,0,15,45,0,0,0,0,0,0,0,45,0,0,45,0,0,1,3,0,0,0,0,1,0,0,6,3,0,1,0,Yes,Yes,140,No,No,No,Android APP,05-06-24 10:28,N/A,N/A
7384541434,HSC BARBIL,SHC,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,31-05-24,22,41,30,82,0,2,4,0,5,6,0,30,82,0,0,4,0,2,10,0,30,82,0,0,0,0,0,0,0,82,0,0,82,0,0,2,3,0,0,0,0,2,0,0,7,6,0,0,0,Yes,Yes,238,No,No,Yes,Android APP,05-06-24 10:20,N/A,N/A
5414778273,HSC KARTIKBHAITHA,SHC,Jharkhand,Godda,BOARIJOR,BOARIJOR,31-05-24,323,126,70,56,0,2,2,0,2,2,0,70,56,0,1,2,0,1,3,0,70,56,0,0,0,0,0,0,0,56,0,0,56,0,0,0,1,0,0,0,0,0,0,0,4,3,N/A,0,N/A,No,Yes,165,No,No,No,WEB Portal,05-06-24 10:10,N/A,N/A
6642885427,HSC PATRAPARA,SHC,Jharkhand,Sahibganj,PATHNA,PATHNA,31-05-24,83,0,40,43,0,1,0,0,1,0,0,40,43,0,1,1,0,1,1,0,40,43,0,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,Yes,Yes,48,No,No,No,Android APP,05-06-24 10:05,N/A,N/A
