SN,NIN,Facility_Name,Facility_Type,State,District,Taluka,Block,Activity Name/Health Day Name ,Activity_Date,Event_name,Year
"27,689",7763413866,HSC SUNDARI,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(20th May 2024),Yoga,2024
"27,707",7763727570,HSC PATHALGADA,SubCentre,Jharkhand,Chatra,ITKHORI,,VHND visit,(4th May 2024),"Other
",2024
"27,708",7763727570,HSC PATHALGADA,SubCentre,Jharkhand,Chatra,ITKHORI,,Kaushal vikash Training,(6th May 2024),"Other
",2024
"27,709",7763727570,HSC PATHALGADA,SubCentre,Jharkhand,Chatra,ITKHORI,,ANC check up,(9th May 2024),"Other
",2024
"27,710",7763727570,HSC PATHALGADA,SubCentre,Jharkhand,Chatra,ITKHORI,,National Dengue day celebration ,(16th May 2024),"Other
",2024
"27,711",7763727570,HSC PATHALGADA,SubCentre,Jharkhand,Chatra,ITKHORI,,World Hypertension day,(17th May 2024),"Other
",2024
"27,712",7763727570,HSC PATHALGADA,SubCentre,Jharkhand,Chatra,ITKHORI,,VHND and HBNC visit,(23rd May 2024),"Other
",2024
"27,713",7763727570,HSC PATHALGADA,SubCentre,Jharkhand,Chatra,ITKHORI,,election Duty,(20th May 2024),"Other
",2024
"27,715",7763727570,HSC PATHALGADA,SubCentre,Jharkhand,Chatra,ITKHORI,,Intensified Diarrhoea Control Fortnight(28th May 2024),(30th May 2024),"Other
",2024
"27,734",7764351842,HSC Khokhrapahari,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,cluster meeting ,(7th May 2024),Community meeting,2024
"27,735",7764351842,HSC Khokhrapahari,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,monthly meeting ,(8th May 2024),"Other
",2024
"27,736",7764351842,HSC Khokhrapahari,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,yoga,(16th May 2024),Yoga,2024
"27,737",7764351842,HSC Khokhrapahari,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,community meeting ,(18th May 2024),"Other
",2024
"27,738",7764351842,HSC Khokhrapahari,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,vhnd,(14th May 2024),"Other
",2024
"27,739",7764351842,HSC Khokhrapahari,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,community meeting ,(15th May 2024),"Community meeting,Other
",2024
"27,740",7764351842,HSC Khokhrapahari,SubCentre,Jharkhand,Dhanbad,NIRSA-CUM-CHIRKUNDA,NIRSHA,election duty ,(25th May 2024),"Other
",2024
"27,748",7765447235,HSC LOWADAG,SubCentre,Jharkhand,Ranchi,SILLI,SILLI,awarness,(20th May 2024),Health talk,2024
"27,749",7765447235,HSC LOWADAG,SubCentre,Jharkhand,Ranchi,SILLI,SILLI,Awareness ,(21st May 2024),Health talk,2024
"27,750",7765447235,HSC LOWADAG,SubCentre,Jharkhand,Ranchi,SILLI,SILLI,"Health Awareness, Nutrition regarding Balance diet",(22nd May 2024),Health talk,2024
"27,751",7765447235,HSC LOWADAG,SubCentre,Jharkhand,Ranchi,SILLI,SILLI,oral cancer awareness ,(23rd May 2024),Health talk,2024
"27,752",7765447235,HSC LOWADAG,SubCentre,Jharkhand,Ranchi,SILLI,SILLI,promotion activity ,(24th May 2024),Special screening talk,2024
"27,753",7765447235,HSC LOWADAG,SubCentre,Jharkhand,Ranchi,SILLI,SILLI,nutrition awareness & health screening ,(25th May 2024),Special screening talk,2024
"27,754",7765447235,HSC LOWADAG,SubCentre,Jharkhand,Ranchi,SILLI,SILLI,Good food health talk,(18th May 2024),Awareness activity about eat right,2024
"27,755",7765447235,HSC LOWADAG,SubCentre,Jharkhand,Ranchi,SILLI,SILLI,Menstrual Hygiene Day(28th May 2024),(28th May 2024),Health talk,2024
"27,756",7765447235,HSC LOWADAG,SubCentre,Jharkhand,Ranchi,SILLI,SILLI,Awareness programme personal hygiene ,(27th May 2024),Health talk,2024
"27,757",7765447235,HSC LOWADAG,SubCentre,Jharkhand,Ranchi,SILLI,SILLI,World No Tobacco Day(31st May 2024),(31st May 2024),Health talk,2024
"27,775",7766172485,HSC SATBARWA,SubCentre,Jharkhand,Palamu,MEDININAGAR(DALTONGANJ),MEDININAGAR (DALTONGANJ),PMSMA,(9th May 2024),Health talk,2024
"27,776",7766172485,HSC SATBARWA,SubCentre,Jharkhand,Palamu,MEDININAGAR(DALTONGANJ),MEDININAGAR (DALTONGANJ),mother and child health care ,(10th May 2024),Special screening talk,2024
"27,777",7766172485,HSC SATBARWA,SubCentre,Jharkhand,Palamu,MEDININAGAR(DALTONGANJ),MEDININAGAR (DALTONGANJ),OPD n NCD,(6th May 2024),Health talk,2024
"27,778",7766172485,HSC SATBARWA,SubCentre,Jharkhand,Palamu,MEDININAGAR(DALTONGANJ),MEDININAGAR (DALTONGANJ),NVD,(7th May 2024),Health talk,2024
"27,779",7766172485,HSC SATBARWA,SubCentre,Jharkhand,Palamu,MEDININAGAR(DALTONGANJ),MEDININAGAR (DALTONGANJ),election duty ,(13th May 2024),School visit,2024
"27,780",7766172485,HSC SATBARWA,SubCentre,Jharkhand,Palamu,MEDININAGAR(DALTONGANJ),MEDININAGAR (DALTONGANJ),International Nurses Day(12th May 2024),(12th May 2024),Health talk,2024
"27,781",7766172485,HSC SATBARWA,SubCentre,Jharkhand,Palamu,MEDININAGAR(DALTONGANJ),MEDININAGAR (DALTONGANJ),ANC check up,(15th May 2024),walkathone,2024
"27,782",7766172485,HSC SATBARWA,SubCentre,Jharkhand,Palamu,MEDININAGAR(DALTONGANJ),MEDININAGAR (DALTONGANJ),dengue diwas,(17th May 2024),Health talk,2024
"27,783",7766172485,HSC SATBARWA,SubCentre,Jharkhand,Palamu,MEDININAGAR(DALTONGANJ),MEDININAGAR (DALTONGANJ),yoga n OPD ,(23rd May 2024),Yoga,2024
"27,784",7766172485,HSC SATBARWA,SubCentre,Jharkhand,Palamu,MEDININAGAR(DALTONGANJ),MEDININAGAR (DALTONGANJ),mother and.child health care ,(24th May 2024),Health talk,2024
"27,785",7766172485,HSC SATBARWA,SubCentre,Jharkhand,Palamu,MEDININAGAR(DALTONGANJ),MEDININAGAR (DALTONGANJ),emergency treatment ,(25th May 2024),Special screening talk,2024
"27,786",7766172485,HSC SATBARWA,SubCentre,Jharkhand,Palamu,MEDININAGAR(DALTONGANJ),MEDININAGAR (DALTONGANJ),normal delivery n child care ,(26th May 2024),"Other
",2024
"27,787",7766172485,HSC SATBARWA,SubCentre,Jharkhand,Palamu,MEDININAGAR(DALTONGANJ),MEDININAGAR (DALTONGANJ),OPD n sickle cell testing ,(27th May 2024),Special screening talk,2024
"27,788",7766172485,HSC SATBARWA,SubCentre,Jharkhand,Palamu,MEDININAGAR(DALTONGANJ),MEDININAGAR (DALTONGANJ),Menstrual Hygiene Day(28th May 2024),(28th May 2024),Awareness activity about eat right,2024
"27,789",7766172485,HSC SATBARWA,SubCentre,Jharkhand,Palamu,MEDININAGAR(DALTONGANJ),MEDININAGAR (DALTONGANJ),Intensified Diarrhoea Control Fortnight(28th May 2024),(29th May 2024),Awareness activity about eat right,2024
"27,790",7766172485,HSC SATBARWA,SubCentre,Jharkhand,Palamu,MEDININAGAR(DALTONGANJ),MEDININAGAR (DALTONGANJ),World No Tobacco Day(31st May 2024),(31st May 2024),Special screening talk,2024
"27,803",7767164762,HSC LAWAGAIN,SubCentre,Jharkhand,Lohardaga,KURU,KURU,VHND,(2nd May 2024),Community meeting,2024
"27,804",7767164762,HSC LAWAGAIN,SubCentre,Jharkhand,Lohardaga,KURU,KURU,International Nurses Day(12th May 2024),(12th May 2024),Community meeting,2024
"27,805",7767164762,HSC LAWAGAIN,SubCentre,Jharkhand,Lohardaga,KURU,KURU,World Hypertension Day,(17th May 2024),Special screening talk,2024
"27,806",7767164762,HSC LAWAGAIN,SubCentre,Jharkhand,Lohardaga,KURU,KURU,Elderly day celebration ,(18th May 2024),"Special screening talk,Health talk",2024
"27,807",7767164762,HSC LAWAGAIN,SubCentre,Jharkhand,Lohardaga,KURU,KURU,Sickle cell Anaemia test,(20th May 2024),School visit,2024
"27,808",7767164762,HSC LAWAGAIN,SubCentre,Jharkhand,Lohardaga,KURU,KURU,Family welfare day celebration,(21st May 2024),Community meeting,2024
"27,809",7767164762,HSC LAWAGAIN,SubCentre,Jharkhand,Lohardaga,KURU,KURU,Celebrate Nischay diwas ,(24th May 2024),Community meeting,2024
"27,810",7767164762,HSC LAWAGAIN,SubCentre,Jharkhand,Lohardaga,KURU,KURU,Menstrual Hygiene Day(28th May 2024),(28th May 2024),Community meeting,2024
"27,811",7767164762,HSC LAWAGAIN,SubCentre,Jharkhand,Lohardaga,KURU,KURU,Intensified Diarrhoea Control Fortnight(28th May 2024),(29th May 2024),Community meeting,2024
"27,812",7767164762,HSC LAWAGAIN,SubCentre,Jharkhand,Lohardaga,KURU,KURU,World No Tobacco Day(31st May 2024),(31st May 2024),Community meeting,2024
"27,832",7775775666,HSC ASANSOLE,SubCentre,Jharkhand,Dumka,DUMKA,DUMKA,ANC Check up,(9th May 2024),Health talk,2024
"27,843",7777147260,HSC DAHUWA,SubCentre,Jharkhand,Godda,BOARIJOR,BOARIJOR,ANC,(9th May 2024),"Other
",2024
"27,844",7777147260,HSC DAHUWA,SubCentre,Jharkhand,Godda,BOARIJOR,BOARIJOR,Family welfare program at AAM -dahuwa ,(21st May 2024),"Other
",2024
"27,845",7777147260,HSC DAHUWA,SubCentre,Jharkhand,Godda,BOARIJOR,BOARIJOR,Monthly meeting at AAM-dahua ,(24th May 2024),"Other
",2024
"27,868",7777745527,HSC MAHARO,SubCentre,Jharkhand,Dumka,JAMA,JAMA,RI SUPERVISION,(2nd May 2024),"Other
",2024
"27,869",7777745527,HSC MAHARO,SubCentre,Jharkhand,Dumka,JAMA,JAMA,awareness program,(7th May 2024),"Other
",2024
"27,870",7777745527,HSC MAHARO,SubCentre,Jharkhand,Dumka,JAMA,JAMA,family planning program,(4th May 2024),Community meeting,2024
"27,871",7777745527,HSC MAHARO,SubCentre,Jharkhand,Dumka,JAMA,JAMA,RI supervision,(11th May 2024),"Other
",2024
"27,872",7777745527,HSC MAHARO,SubCentre,Jharkhand,Dumka,JAMA,JAMA,exercises,(15th May 2024),"Other
",2024
"27,873",7777745527,HSC MAHARO,SubCentre,Jharkhand,Dumka,JAMA,JAMA,RI supervision,(9th May 2024),Health talk,2024
"27,874",7777745527,HSC MAHARO,SubCentre,Jharkhand,Dumka,JAMA,JAMA,RI supervision,(16th May 2024),"Other
",2024
"27,875",7777745527,HSC MAHARO,SubCentre,Jharkhand,Dumka,JAMA,JAMA,"JAM-5 sector meeting with shaiya, mpw, anm",(17th May 2024),Health talk,2024
"27,876",7777745527,HSC MAHARO,SubCentre,Jharkhand,Dumka,JAMA,JAMA,Elderly day celebrating,(18th May 2024),"Other
",2024
"27,877",7777745527,HSC MAHARO,SubCentre,Jharkhand,Dumka,JAMA,JAMA,Intensified Diarrhoea Control Fortnight(28th May 2024),(29th May 2024),Health talk,2024
"27,881",7778224142,HSC JAMGAI,SubCentre,Jharkhand,Gumla,RAIDIH,RAIDIH,Yoga,(19th May 2024),Yoga,2024
"27,920",7784356359,HSC URIKAL,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(9th May 2024),Yoga,2024
"27,921",7784356359,HSC URIKAL,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(10th May 2024),Yoga,2024
"27,922",7784356359,HSC URIKAL,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(11th May 2024),Yoga,2024
"27,923",7784356359,HSC URIKAL,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(14th May 2024),Yoga,2024
"27,924",7784356359,HSC URIKAL,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga ,(15th May 2024),Yoga,2024
"27,925",7784356359,HSC URIKAL,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga ,(16th May 2024),Yoga,2024
"27,926",7784356359,HSC URIKAL,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga good for health ,(17th May 2024),Yoga,2024
"27,927",7784356359,HSC URIKAL,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga,(18th May 2024),Yoga,2024
"27,928",7784356359,HSC URIKAL,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga ,(20th May 2024),Yoga,2024
"27,929",7784356359,HSC URIKAL,SubCentre,Jharkhand,Khunti,TORPA,TORPA,yoga ,(22nd May 2024),Yoga,2024
"27,940",7785182671,HSC TINTANGAR,SubCentre,Jharkhand,Gumla,CHAINPUR,CHAINPUR,yoga,(22nd May 2024),"Health talk,Yoga",2024
"27,948",7785618336,HSC KURAG,SubCentre,Jharkhand,Gumla,GHAGHRA,GHAGHARA,world Hypertension Day,(17th May 2024),Health talk,2024
"27,949",7785618336,HSC KURAG,SubCentre,Jharkhand,Gumla,GHAGHRA,GHAGHARA,yoga,(14th May 2024),Yoga,2024
"27,959",7786262670,HSC LAWA,SubCentre,Jharkhand,Sarikela-Kharswana,ICHAGARH,ICHAGARH,Family welfare programme ,(3rd May 2024),Health talk,2024
"27,960",7786262670,HSC LAWA,SubCentre,Jharkhand,Sarikela-Kharswana,ICHAGARH,ICHAGARH,Monthly meeting ,(4th May 2024),Community meeting,2024
"27,982",7786634316,HSC SERENGSIYA,SubCentre,Jharkhand,Pashchimi Singhbhum,TONTO,TONTO,VHND ,(9th May 2024),Health talk,2024
"27,983",7786634316,HSC SERENGSIYA,SubCentre,Jharkhand,Pashchimi Singhbhum,TONTO,TONTO,World No Tobacco Day(31st May 2024),(31st May 2024),Community meeting,2024
"27,984",7786634316,HSC SERENGSIYA,SubCentre,Jharkhand,Pashchimi Singhbhum,TONTO,TONTO,Menstrual Hygiene Day(28th May 2024),(28th May 2024),Health talk,2024
"27,985",7786634316,HSC SERENGSIYA,SubCentre,Jharkhand,Pashchimi Singhbhum,TONTO,TONTO,,(21st May 2024),Health talk,2024
"27,993",7786636329,HSC SUKURWASINI,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,health camp ,(3rd May 2024),"Other
",2024
"27,994",7786636329,HSC SUKURWASINI,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,ANC,(9th May 2024),Health talk,2024
"27,995",7786636329,HSC SUKURWASINI,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,sickle cell screening ,(17th May 2024),School visit,2024
"27,996",7786636329,HSC SUKURWASINI,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,health camp ,(18th May 2024),"Other
",2024
"27,997",7786636329,HSC SUKURWASINI,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,sickle cell screening test ,(20th May 2024),"Other
",2024
"27,998",7786636329,HSC SUKURWASINI,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,family welfare day ,(21st May 2024),"Other
",2024
"27,999",7786636329,HSC SUKURWASINI,SubCentre,Jharkhand,Sahibganj,BARHARWA,BARHARWA,World No Tobacco Day(31st May 2024),(31st May 2024),"Other
",2024
"28,031",7788261639,HSC HAHAP,SubCentre,Jharkhand,Ranchi,NAMKUM,NAMKUM,education and counseling  ; meeting ,(6th May 2024),Health talk,2024
"28,032",7788261639,HSC HAHAP,SubCentre,Jharkhand,Ranchi,NAMKUM,NAMKUM,yoga ,(7th May 2024),Yoga,2024
"28,033",7788261639,HSC HAHAP,SubCentre,Jharkhand,Ranchi,NAMKUM,NAMKUM,yoga,(10th May 2024),Yoga,2024
"28,034",7788261639,HSC HAHAP,SubCentre,Jharkhand,Ranchi,NAMKUM,NAMKUM,yoga ,(14th May 2024),Yoga,2024
"28,035",7788261639,HSC HAHAP,SubCentre,Jharkhand,Ranchi,NAMKUM,NAMKUM,NCD screening ,(11th May 2024),Special screening talk,2024
"28,036",7788261639,HSC HAHAP,SubCentre,Jharkhand,Ranchi,NAMKUM,NAMKUM,national dengu day,(16th May 2024),Health talk,2024
"28,037",7788261639,HSC HAHAP,SubCentre,Jharkhand,Ranchi,NAMKUM,NAMKUM,world hypertension day,(17th May 2024),Special screening talk,2024
"28,038",7788261639,HSC HAHAP,SubCentre,Jharkhand,Ranchi,NAMKUM,NAMKUM,elderly ,(18th May 2024),Special screening talk,2024
"28,039",7788261639,HSC HAHAP,SubCentre,Jharkhand,Ranchi,NAMKUM,NAMKUM,family welfare days ,(21st May 2024),Health talk,2024
"28,040",7788261639,HSC HAHAP,SubCentre,Jharkhand,Ranchi,NAMKUM,NAMKUM,Menstrual Hygiene Day(28th May 2024),(28th May 2024),"Other
",2024
"28,041",7788261639,HSC HAHAP,SubCentre,Jharkhand,Ranchi,NAMKUM,NAMKUM,yoga ,(27th May 2024),Yoga,2024
"28,049",7812314883,HSC DUMRA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,school camp,(16th May 2024),"Health talk,Yoga",2024
"28,050",7812314883,HSC DUMRA,SubCentre,Jharkhand,Sarikela-Kharswana,ADITYAPUR(GAMHARIA),GAMHARIA,Geriatric camp ,(18th May 2024),"Other
",2024
"28,057",7816734631,HSC Chapabari,SubCentre,Jharkhand,Simdega,KURDEG,KURDEG,explain about disease ,(3rd May 2024),Community meeting,2024
"28,058",7816734631,HSC Chapabari,SubCentre,Jharkhand,Simdega,KURDEG,KURDEG,VHND meeting ,(9th May 2024),"Community meeting,Health talk",2024
"28,059",7816734631,HSC Chapabari,SubCentre,Jharkhand,Simdega,KURDEG,KURDEG,elderly program ,(18th May 2024),"Other
",2024
"28,060",7816734631,HSC Chapabari,SubCentre,Jharkhand,Simdega,KURDEG,KURDEG,World No Tobacco Day(31st May 2024),(31st May 2024),"Other
",2024
"28,066",7818373321,HSC BUTA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,routin immunization ,(20th May 2024),Awareness activity about eat right,2024
"28,067",7818373321,HSC BUTA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,non communicable disease screening ,(21st May 2024),Health talk,2024
"28,068",7818373321,HSC BUTA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,screening ,(22nd May 2024),Community meeting,2024
"28,069",7818373321,HSC BUTA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,screening for Sickle cell test ,(23rd May 2024),Community meeting,2024
"28,070",7818373321,HSC BUTA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,home visit ,(25th May 2024),Health talk,2024
"28,071",7818373321,HSC BUTA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,exercise ,(24th May 2024),Yoga,2024
"28,072",7818373321,HSC BUTA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,Health talk ,(27th May 2024),Health talk,2024
"28,073",7818373321,HSC BUTA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,Intensified Diarrhoea Control Fortnight(28th May 2024),(29th May 2024),Yoga,2024
"28,074",7818373321,HSC BUTA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,Intensified Diarrhoea Control Fortnight(28th May 2024),(30th May 2024),Zumba,2024
"28,075",7818373321,HSC BUTA,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAIBASA,CHAIBASA,World No Tobacco Day(31st May 2024),(31st May 2024),Community meeting,2024
"28,104",7824343532,HSC ROLADIH,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAKRADHARPUR,CHAKRADHARPUR,family welfare day ,(21st May 2024),Health talk,2024
"28,105",7824343532,HSC ROLADIH,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAKRADHARPUR,CHAKRADHARPUR,nikshay day,(24th May 2024),Special screening talk,2024
"28,106",7824343532,HSC ROLADIH,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAKRADHARPUR,CHAKRADHARPUR,Menstrual Hygiene Day(28th May 2024),(28th May 2024),Health talk,2024
"28,107",7824343532,HSC ROLADIH,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAKRADHARPUR,CHAKRADHARPUR,yoga ,(27th May 2024),Yoga,2024
"28,108",7824343532,HSC ROLADIH,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAKRADHARPUR,CHAKRADHARPUR,yoga session ,(25th May 2024),Yoga,2024
"28,109",7824343532,HSC ROLADIH,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAKRADHARPUR,CHAKRADHARPUR,Intensified Diarrhoea Control Fortnight(28th May 2024),(30th May 2024),Yoga,2024
"28,110",7824343532,HSC ROLADIH,SubCentre,Jharkhand,Pashchimi Singhbhum,CHAKRADHARPUR,CHAKRADHARPUR,World No Tobacco Day(31st May 2024),(31st May 2024),Health talk,2024
"28,118",7825636868,HSC BARACHIRKA,SubCentre,Jharkhand,Purbi Singhbhum,PATAMDA,PATAMDA,about sickle cell anemia,(13th May 2024),Health talk,2024
"28,119",7825636868,HSC BARACHIRKA,SubCentre,Jharkhand,Purbi Singhbhum,PATAMDA,PATAMDA,AAM Barachirka,(15th May 2024),Special screening talk,2024
"28,120",7825636868,HSC BARACHIRKA,SubCentre,Jharkhand,Purbi Singhbhum,PATAMDA,PATAMDA,village pokhuria,(16th May 2024),Special screening talk,2024
"28,121",7825636868,HSC BARACHIRKA,SubCentre,Jharkhand,Purbi Singhbhum,PATAMDA,PATAMDA,CHC patamda,(17th May 2024),Health talk,2024
"28,122",7825636868,HSC BARACHIRKA,SubCentre,Jharkhand,Purbi Singhbhum,PATAMDA,PATAMDA,Barachirka,(18th May 2024),School visit,2024
"28,123",7825636868,HSC BARACHIRKA,SubCentre,Jharkhand,Purbi Singhbhum,PATAMDA,PATAMDA,AAM Barachirka,(20th May 2024),Community meeting,2024
"28,124",7825636868,HSC BARACHIRKA,SubCentre,Jharkhand,Purbi Singhbhum,PATAMDA,PATAMDA,vill pokhuria sabar tola,(21st May 2024),Special screening talk,2024
"28,125",7825636868,HSC BARACHIRKA,SubCentre,Jharkhand,Purbi Singhbhum,PATAMDA,PATAMDA,AAM Barachirka,(24th May 2024),Health talk,2024
"28,126",7825636868,HSC BARACHIRKA,SubCentre,Jharkhand,Purbi Singhbhum,PATAMDA,PATAMDA,Vill Hathidih AAM Barachirka,(23rd May 2024),Community meeting,2024
"28,127",7825636868,HSC BARACHIRKA,SubCentre,Jharkhand,Purbi Singhbhum,PATAMDA,PATAMDA,AAM Barachirka vill Barachirka,(27th May 2024),Community meeting,2024
"28,128",7825636868,HSC BARACHIRKA,SubCentre,Jharkhand,Purbi Singhbhum,PATAMDA,PATAMDA,Menstrual Hygiene Day(28th May 2024),(28th May 2024),Health talk,2024
"28,155",7826437654,HSC CHAMPADIH,SubCentre,Jharkhand,Hazaribagh,BARHI,BARHI,Yoga,(3rd May 2024),Yoga,2024
"28,156",7826437654,HSC CHAMPADIH,SubCentre,Jharkhand,Hazaribagh,BARHI,BARHI,Yoga ,(7th May 2024),Yoga,2024
"28,157",7826437654,HSC CHAMPADIH,SubCentre,Jharkhand,Hazaribagh,BARHI,BARHI,yoga ,(17th May 2024),Yoga,2024
"28,158",7826437654,HSC CHAMPADIH,SubCentre,Jharkhand,Hazaribagh,BARHI,BARHI,Yoga ,(24th May 2024),Yoga,2024
"28,159",7826437654,HSC CHAMPADIH,SubCentre,Jharkhand,Hazaribagh,BARHI,BARHI,World No Tobacco Day(31st May 2024),(31st May 2024),"Other
",2024
"28,161",7826437654,HSC CHAMPADIH,SubCentre,Jharkhand,Hazaribagh,BARHI,BARHI,Intensified Diarrhoea Control Fortnight(28th May 2024),(30th May 2024),Yoga,2024
"28,201",7828751730,HSC HESADIH,SubCentre,Jharkhand,Pashchimi Singhbhum,BANDGAON,BANDGAON,ANC VHND NCD screening ,(2nd May 2024),Community meeting,2024
"28,202",7828751730,HSC HESADIH,SubCentre,Jharkhand,Pashchimi Singhbhum,BANDGAON,BANDGAON,JAS meeting ,(6th May 2024),Health talk,2024
"28,203",7828751730,HSC HESADIH,SubCentre,Jharkhand,Pashchimi Singhbhum,BANDGAON,BANDGAON,ANC VHND NCD screening ,(16th May 2024),Community meeting,2024
"28,204",7828751730,HSC HESADIH,SubCentre,Jharkhand,Pashchimi Singhbhum,BANDGAON,BANDGAON,Hypertension screening ,(17th May 2024),Community meeting,2024
"28,205",7828751730,HSC HESADIH,SubCentre,Jharkhand,Pashchimi Singhbhum,BANDGAON,BANDGAON,Elderly Day ,(18th May 2024),Community meeting,2024
"28,206",7828751730,HSC HESADIH,SubCentre,Jharkhand,Pashchimi Singhbhum,BANDGAON,BANDGAON,Family Welfare Day celebrated ,(21st May 2024),Community meeting,2024
"28,207",7828751730,HSC HESADIH,SubCentre,Jharkhand,Pashchimi Singhbhum,BANDGAON,BANDGAON,ANC VHND NCD screening ,(23rd May 2024),Community meeting,2024
"28,208",7828751730,HSC HESADIH,SubCentre,Jharkhand,Pashchimi Singhbhum,BANDGAON,BANDGAON,Knishay day celebrated ,(24th May 2024),Community meeting,2024
"28,209",7828751730,HSC HESADIH,SubCentre,Jharkhand,Pashchimi Singhbhum,BANDGAON,BANDGAON,Menstrual Hygiene Day(28th May 2024),(28th May 2024),Community meeting,2024
"28,210",7828751730,HSC HESADIH,SubCentre,Jharkhand,Pashchimi Singhbhum,BANDGAON,BANDGAON,Intensified Diarrhoea Control Fortnight(28th May 2024),(29th May 2024),Community meeting,2024
"28,211",7828751730,HSC HESADIH,SubCentre,Jharkhand,Pashchimi Singhbhum,BANDGAON,BANDGAON,World No Tobacco Day(31st May 2024),(31st May 2024),Community meeting,2024
"28,256",7831511212,HSC MAHESHARA,SubCentre,Jharkhand,Hazaribagh,HAZARIBAG,,yoga session ,(3rd May 2024),Yoga,2024
"28,257",7831511212,HSC MAHESHARA,SubCentre,Jharkhand,Hazaribagh,HAZARIBAG,,yoga session at mahesara CHC sadar hazaribagh ,(10th May 2024),Yoga,2024
"28,258",7831511212,HSC MAHESHARA,SubCentre,Jharkhand,Hazaribagh,HAZARIBAG,,yoga ,(27th May 2024),Yoga,2024
"28,259",7831511212,HSC MAHESHARA,SubCentre,Jharkhand,Hazaribagh,HAZARIBAG,,yoga session ,(22nd May 2024),Yoga,2024
"28,260",7831511212,HSC MAHESHARA,SubCentre,Jharkhand,Hazaribagh,HAZARIBAG,,yoga session ,(24th May 2024),Yoga,2024
"28,261",7831511212,HSC MAHESHARA,SubCentre,Jharkhand,Hazaribagh,HAZARIBAG,,Menstrual Hygiene Day(28th May 2024),(28th May 2024),"Other
",2024
